Date,DayOfWeek,IsHoliday,ETU_Admissions,ETU_Discharges,ETU_BedCapacity,ETU_OccupiedBeds,Weather,SpecialEvent,PublicTransportStatus,OutbreakAlert,Shift_ID
4/22/2016,Friday,No,1,2,5,1,Sunny,None,Normal,None,Morning
4/22/2016,Friday,No,5,1,5,3,Sunny,None,Normal,None,Night
4/23/2016,Saturday,No,5,5,5,4,Cloudy,None,Normal,None,Evening
4/23/2016,Saturday,No,3,3,5,2,Cloudy,None,Normal,None,Morning
4/23/2016,Saturday,No,3,1,5,4,Cloudy,None,Normal,None,Night
4/24/2016,Sunday,No,5,1,5,3,Cloudy,None,Normal,None,Evening
4/24/2016,Sunday,No,5,1,5,4,Cloudy,None,Normal,None,Morning
4/24/2016,Sunday,No,1,2,5,2,Cloudy,None,Normal,None,Night
4/25/2016,Monday,No,3,3,5,3,Cloudy,None,Normal,None,Evening
4/25/2016,Monday,No,3,5,5,2,Cloudy,None,Normal,None,Morning
4/25/2016,Monday,No,2,1,5,3,Cloudy,None,Normal,None,Night
4/26/2016,Tuesday,No,1,2,5,3,Sunny,None,Normal,None,Evening
4/26/2016,Tuesday,No,5,1,5,2,Sunny,None,Normal,None,Morning
4/26/2016,Tuesday,No,4,5,5,2,Sunny,None,Normal,None,Night
4/27/2016,Wednesday,No,1,1,5,2,Sunny,None,Normal,None,Evening
4/27/2016,Wednesday,No,4,5,5,1,Sunny,None,Normal,None,Morning
4/27/2016,Wednesday,No,4,1,5,2,Sunny,None,Normal,None,Night
4/28/2016,Thursday,No,2,3,5,4,Cloudy,None,Normal,None,Evening
4/28/2016,Thursday,No,3,4,5,2,Cloudy,None,Normal,None,Morning
4/28/2016,Thursday,No,5,2,5,4,Cloudy,None,Normal,None,Night
4/29/2016,Friday,No,4,4,5,0,Cloudy,None,Normal,None,Evening
4/29/2016,Friday,No,2,5,5,2,Cloudy,None,Normal,None,Morning
4/29/2016,Friday,No,5,1,5,1,Cloudy,None,Normal,None,Night
4/30/2016,Saturday,No,5,3,5,3,Rainy,None,Normal,DengueAlert,Evening
4/30/2016,Saturday,No,5,2,5,2,Rainy,None,Normal,DengueAlert,Morning
4/30/2016,Saturday,No,5,4,5,3,Rainy,None,Normal,DengueAlert,Night
5/1/2016,Sunday,Yes,3,5,5,2,Cloudy,May Day,Normal,None,Evening
5/1/2016,Sunday,Yes,3,5,5,3,Cloudy,May Day,Normal,None,Morning
5/1/2016,Sunday,Yes,0,2,5,3,Cloudy,May Day,Normal,None,Night
5/2/2016,Monday,No,4,3,5,1,Cloudy,None,Normal,None,Evening
5/2/2016,Monday,No,4,5,5,2,Cloudy,None,Normal,None,Morning
5/2/2016,Monday,No,5,5,5,2,Cloudy,None,Normal,None,Night
5/3/2016,Tuesday,No,1,2,5,1,Rainy,None,Reduced,DengueAlert+LeptoAlert,Evening
5/3/2016,Tuesday,No,3,2,5,4,Rainy,None,Reduced,DengueAlert+LeptoAlert,Morning
5/3/2016,Tuesday,No,3,2,5,3,Rainy,None,Reduced,DengueAlert+LeptoAlert,Night
5/4/2016,Wednesday,No,2,5,5,0,Rainy,None,Normal,DengueAlert+LeptoAlert,Evening
5/4/2016,Wednesday,No,2,1,5,3,Rainy,None,Normal,DengueAlert+LeptoAlert,Morning
5/4/2016,Wednesday,No,5,3,5,3,Rainy,None,Normal,DengueAlert+LeptoAlert,Night
5/5/2016,Thursday,No,4,3,5,3,Cloudy,None,Normal,None,Evening
5/5/2016,Thursday,No,5,3,5,3,Cloudy,None,Normal,None,Morning
5/5/2016,Thursday,No,2,2,5,3,Cloudy,None,Normal,None,Night
5/6/2016,Friday,No,5,3,5,3,Sunny,None,Normal,None,Evening
5/6/2016,Friday,No,5,4,5,4,Sunny,None,Normal,None,Morning
5/6/2016,Friday,No,2,3,5,3,Sunny,None,Normal,None,Night
5/7/2016,Saturday,No,2,4,5,1,Rainy,None,Reduced,DengueAlert+LeptoAlert,Evening
5/7/2016,Saturday,No,5,5,5,3,Rainy,None,Reduced,DengueAlert+LeptoAlert,Morning
5/7/2016,Saturday,No,3,2,5,5,Rainy,None,Reduced,DengueAlert+LeptoAlert,Night
5/8/2016,Sunday,No,5,5,5,2,Cloudy,None,Normal,None,Evening
5/8/2016,Sunday,No,3,5,5,4,Cloudy,None,Normal,None,Morning
5/8/2016,Sunday,No,5,3,5,4,Cloudy,None,Normal,None,Night
5/9/2016,Monday,No,4,3,5,2,Sunny,None,Normal,None,Evening
5/9/2016,Monday,No,1,5,5,1,Sunny,None,Normal,None,Morning
5/9/2016,Monday,No,4,4,5,3,Sunny,None,Normal,None,Night
5/10/2016,Tuesday,No,1,1,5,2,Cloudy,None,Normal,None,Evening
5/10/2016,Tuesday,No,5,3,5,2,Cloudy,None,Normal,None,Morning
5/10/2016,Tuesday,No,0,4,5,2,Cloudy,None,Normal,None,Night
5/11/2016,Wednesday,No,2,5,5,2,Cloudy,None,Normal,None,Evening
5/11/2016,Wednesday,No,5,2,5,3,Cloudy,None,Normal,None,Morning
5/11/2016,Wednesday,No,4,2,5,3,Cloudy,None,Normal,None,Night
5/12/2016,Thursday,No,2,5,5,2,Rainy,None,Normal,DengueAlert+LeptoAlert,Evening
5/12/2016,Thursday,No,2,3,5,3,Rainy,None,Normal,DengueAlert+LeptoAlert,Morning
5/12/2016,Thursday,No,3,4,5,2,Rainy,None,Normal,DengueAlert+LeptoAlert,Night
5/13/2016,Friday,No,2,4,5,4,Rainy,None,Normal,DengueAlert+LeptoAlert,Evening
5/13/2016,Friday,No,2,4,5,3,Rainy,None,Normal,DengueAlert+LeptoAlert,Morning
5/13/2016,Friday,No,5,5,5,1,Rainy,None,Normal,DengueAlert+LeptoAlert,Night
5/14/2016,Saturday,No,2,2,5,1,Rainy,None,Normal,DengueAlert+LeptoAlert,Evening
5/14/2016,Saturday,No,3,3,5,4,Rainy,None,Normal,DengueAlert+LeptoAlert,Morning
5/14/2016,Saturday,No,3,2,5,2,Rainy,None,Normal,DengueAlert+LeptoAlert,Night
5/15/2016,Sunday,No,2,1,5,3,Rainy,None,Normal,DengueAlert+LeptoAlert,Evening
5/15/2016,Sunday,No,2,5,5,3,Rainy,None,Normal,DengueAlert+LeptoAlert,Morning
5/15/2016,Sunday,No,2,1,5,4,Rainy,None,Normal,DengueAlert+LeptoAlert,Night
5/16/2016,Monday,No,3,5,5,4,Sunny,None,Normal,None,Evening
5/16/2016,Monday,No,5,5,5,3,Sunny,None,Normal,None,Morning
5/16/2016,Monday,No,1,1,5,1,Sunny,None,Normal,None,Night
5/17/2016,Tuesday,No,5,3,5,3,Rainy,None,Normal,DengueAlert+LeptoAlert,Evening
5/17/2016,Tuesday,No,5,2,5,2,Rainy,None,Normal,DengueAlert+LeptoAlert,Morning
5/17/2016,Tuesday,No,1,0,5,2,Rainy,None,Normal,DengueAlert+LeptoAlert,Night
5/18/2016,Wednesday,No,3,5,5,0,Sunny,None,Normal,None,Evening
5/18/2016,Wednesday,No,5,0,5,3,Sunny,None,Normal,None,Morning
5/18/2016,Wednesday,No,1,3,5,2,Sunny,None,Normal,None,Night
5/19/2016,Thursday,No,1,5,5,3,Cloudy,None,Normal,None,Evening
5/19/2016,Thursday,No,2,4,5,4,Cloudy,None,Normal,None,Morning
5/19/2016,Thursday,No,4,3,5,4,Cloudy,None,Normal,None,Night
5/20/2016,Friday,No,3,4,5,4,Cloudy,None,Normal,None,Evening
5/20/2016,Friday,No,3,1,5,5,Cloudy,None,Normal,None,Morning
5/20/2016,Friday,No,0,5,5,2,Cloudy,None,Normal,None,Night
5/21/2016,Saturday,Yes,4,4,5,2,Sunny,Vesak Full Moon Poya Day,Normal,None,Evening
5/21/2016,Saturday,Yes,2,2,5,1,Sunny,Vesak Full Moon Poya Day,Normal,None,Morning
5/21/2016,Saturday,Yes,4,3,5,2,Sunny,Vesak Full Moon Poya Day,Normal,None,Night
5/22/2016,Sunday,Yes,3,1,5,2,Cloudy,Day Following Vesak Full Moon Poya Day,Normal,None,Evening
5/22/2016,Sunday,Yes,5,5,5,2,Cloudy,Day Following Vesak Full Moon Poya Day,Normal,None,Morning
5/22/2016,Sunday,Yes,3,2,5,4,Cloudy,Day Following Vesak Full Moon Poya Day,Normal,None,Night
5/23/2016,Monday,No,3,5,5,3,Rainy,None,Normal,DengueAlert+LeptoAlert,Evening
5/23/2016,Monday,No,4,5,5,3,Rainy,None,Normal,DengueAlert+LeptoAlert,Morning
5/23/2016,Monday,No,5,4,5,3,Rainy,None,Normal,DengueAlert+LeptoAlert,Night
5/24/2016,Tuesday,No,1,5,5,2,Cloudy,None,Normal,None,Evening
5/24/2016,Tuesday,No,5,5,5,1,Cloudy,None,Normal,None,Morning
5/24/2016,Tuesday,No,5,3,5,1,Cloudy,None,Normal,None,Night
5/25/2016,Wednesday,No,4,5,5,2,Rainy,None,Normal,DengueAlert+LeptoAlert,Evening
5/25/2016,Wednesday,No,5,2,5,2,Rainy,None,Normal,DengueAlert+LeptoAlert,Morning
5/25/2016,Wednesday,No,3,4,5,3,Rainy,None,Normal,DengueAlert+LeptoAlert,Night
5/26/2016,Thursday,No,3,0,5,3,Cloudy,None,Normal,None,Evening
5/26/2016,Thursday,No,3,2,5,3,Cloudy,None,Normal,None,Morning
5/26/2016,Thursday,No,2,1,5,1,Cloudy,None,Normal,None,Night
5/27/2016,Friday,No,4,2,5,1,Sunny,None,Normal,None,Evening
5/27/2016,Friday,No,1,5,5,5,Sunny,None,Normal,None,Morning
5/27/2016,Friday,No,1,5,5,2,Sunny,None,Normal,None,Night
5/28/2016,Saturday,No,2,2,5,0,Rainy,None,Normal,DengueAlert+LeptoAlert,Evening
5/28/2016,Saturday,No,5,4,5,2,Rainy,None,Normal,DengueAlert+LeptoAlert,Morning
5/28/2016,Saturday,No,3,4,5,2,Rainy,None,Normal,DengueAlert+LeptoAlert,Night
5/29/2016,Sunday,No,5,5,5,2,Rainy,None,Normal,DengueAlert+LeptoAlert,Evening
5/29/2016,Sunday,No,3,5,5,1,Rainy,None,Normal,DengueAlert+LeptoAlert,Morning
5/29/2016,Sunday,No,2,5,5,3,Rainy,None,Normal,DengueAlert+LeptoAlert,Night
5/30/2016,Monday,No,5,4,5,1,Sunny,None,Normal,None,Evening
5/30/2016,Monday,No,1,3,5,1,Sunny,None,Normal,None,Morning
5/30/2016,Monday,No,2,1,5,0,Sunny,None,Normal,None,Night
5/31/2016,Tuesday,No,3,2,5,1,Cloudy,None,Normal,None,Evening
5/31/2016,Tuesday,No,5,3,5,2,Cloudy,None,Normal,None,Morning
5/31/2016,Tuesday,No,3,2,5,4,Cloudy,None,Normal,None,Night
6/1/2016,Wednesday,No,0,5,5,3,Rainy,None,Normal,DengueAlert+LeptoAlert+ILIAlert,Evening
6/1/2016,Wednesday,No,1,1,5,3,Rainy,None,Normal,DengueAlert+LeptoAlert+ILIAlert,Morning
6/1/2016,Wednesday,No,5,5,5,3,Rainy,None,Normal,DengueAlert+LeptoAlert+ILIAlert,Night
6/2/2016,Thursday,No,3,3,5,1,Rainy,None,Normal,DengueAlert+LeptoAlert+ILIAlert,Evening
6/2/2016,Thursday,No,3,5,5,4,Rainy,None,Normal,DengueAlert+LeptoAlert+ILIAlert,Morning
6/2/2016,Thursday,No,1,5,5,1,Rainy,None,Normal,DengueAlert+LeptoAlert+ILIAlert,Night
6/3/2016,Friday,No,5,2,5,2,Rainy,None,Normal,DengueAlert+LeptoAlert+ILIAlert,Evening
6/3/2016,Friday,No,4,3,5,3,Rainy,None,Normal,DengueAlert+LeptoAlert+ILIAlert,Morning
6/3/2016,Friday,No,1,1,5,4,Rainy,None,Normal,DengueAlert+LeptoAlert+ILIAlert,Night
6/4/2016,Saturday,No,2,3,5,4,Rainy,None,Normal,DengueAlert+LeptoAlert+ILIAlert,Evening
6/4/2016,Saturday,No,3,2,5,2,Rainy,None,Normal,DengueAlert+LeptoAlert+ILIAlert,Morning
6/4/2016,Saturday,No,3,4,5,3,Rainy,None,Normal,DengueAlert+LeptoAlert+ILIAlert,Night
6/5/2016,Sunday,No,4,2,5,2,Rainy,None,Reduced,DengueAlert+LeptoAlert+ILIAlert,Evening
6/5/2016,Sunday,No,2,2,5,2,Rainy,None,Reduced,DengueAlert+LeptoAlert+ILIAlert,Morning
6/5/2016,Sunday,No,4,5,5,4,Rainy,None,Reduced,DengueAlert+LeptoAlert+ILIAlert,Night
6/6/2016,Monday,No,3,3,5,1,Cloudy,None,Normal,ILIAlert,Evening
6/6/2016,Monday,No,4,2,5,3,Cloudy,None,Normal,ILIAlert,Morning
6/6/2016,Monday,No,3,1,5,3,Cloudy,None,Normal,ILIAlert,Night
6/7/2016,Tuesday,No,3,3,5,2,Cloudy,None,Normal,ILIAlert,Evening
6/7/2016,Tuesday,No,2,3,5,2,Cloudy,None,Normal,ILIAlert,Morning
6/7/2016,Tuesday,No,2,2,5,1,Cloudy,None,Normal,ILIAlert,Night
6/8/2016,Wednesday,No,2,5,5,2,Rainy,None,Normal,DengueAlert+LeptoAlert+ILIAlert,Evening
6/8/2016,Wednesday,No,2,5,5,2,Rainy,None,Normal,DengueAlert+LeptoAlert+ILIAlert,Morning
6/8/2016,Wednesday,No,5,0,5,4,Rainy,None,Normal,DengueAlert+LeptoAlert+ILIAlert,Night
6/9/2016,Thursday,No,2,5,5,2,Cloudy,None,Normal,ILIAlert,Evening
6/9/2016,Thursday,No,3,3,5,2,Cloudy,None,Normal,ILIAlert,Morning
6/9/2016,Thursday,No,1,3,5,3,Cloudy,None,Normal,ILIAlert,Night
6/10/2016,Friday,No,3,5,5,3,Cloudy,None,Normal,ILIAlert,Evening
6/10/2016,Friday,No,5,1,5,3,Cloudy,None,Normal,ILIAlert,Morning
6/10/2016,Friday,No,3,2,5,3,Cloudy,None,Normal,ILIAlert,Night
6/11/2016,Saturday,No,4,3,5,3,Cloudy,None,Normal,ILIAlert,Evening
6/11/2016,Saturday,No,2,4,5,1,Cloudy,None,Normal,ILIAlert,Morning
6/11/2016,Saturday,No,5,3,5,2,Cloudy,None,Normal,ILIAlert,Night
6/12/2016,Sunday,No,4,3,5,3,Cloudy,None,Normal,ILIAlert,Evening
6/12/2016,Sunday,No,5,2,5,1,Cloudy,None,Normal,ILIAlert,Morning
6/12/2016,Sunday,No,1,2,5,2,Cloudy,None,Normal,ILIAlert,Night
6/13/2016,Monday,No,3,3,5,1,Cloudy,None,Normal,ILIAlert,Evening
6/13/2016,Monday,No,3,3,5,2,Cloudy,None,Normal,ILIAlert,Morning
6/13/2016,Monday,No,5,2,5,2,Cloudy,None,Normal,ILIAlert,Night
6/14/2016,Tuesday,No,4,5,5,3,Rainy,None,Normal,DengueAlert+LeptoAlert+ILIAlert,Evening
6/14/2016,Tuesday,No,3,3,5,3,Rainy,None,Normal,DengueAlert+LeptoAlert+ILIAlert,Morning
6/14/2016,Tuesday,No,4,2,5,1,Rainy,None,Normal,DengueAlert+LeptoAlert+ILIAlert,Night
6/15/2016,Wednesday,No,4,1,5,3,Cloudy,None,Normal,ILIAlert,Evening
6/15/2016,Wednesday,No,4,1,5,4,Cloudy,None,Normal,ILIAlert,Morning
6/15/2016,Wednesday,No,3,5,5,2,Cloudy,None,Normal,ILIAlert,Night
6/16/2016,Thursday,No,4,1,5,2,Cloudy,None,Normal,ILIAlert,Evening
6/16/2016,Thursday,No,1,4,5,2,Cloudy,None,Normal,ILIAlert,Morning
6/16/2016,Thursday,No,4,1,5,2,Cloudy,None,Normal,ILIAlert,Night
6/17/2016,Friday,No,2,0,5,4,Rainy,None,Normal,DengueAlert+LeptoAlert+ILIAlert,Evening
6/17/2016,Friday,No,3,5,5,3,Rainy,None,Normal,DengueAlert+LeptoAlert+ILIAlert,Morning
6/17/2016,Friday,No,5,3,5,3,Rainy,None,Normal,DengueAlert+LeptoAlert+ILIAlert,Night
6/18/2016,Saturday,No,5,1,5,1,Sunny,None,Normal,None,Evening
6/18/2016,Saturday,No,1,5,5,3,Sunny,None,Normal,None,Morning
6/18/2016,Saturday,No,4,5,5,4,Sunny,None,Normal,None,Night
6/19/2016,Sunday,Yes,1,1,5,1,Cloudy,Poson Full Moon Poya Day,Normal,ILIAlert,Evening
6/19/2016,Sunday,Yes,5,5,5,4,Cloudy,Poson Full Moon Poya Day,Normal,ILIAlert,Morning
6/19/2016,Sunday,Yes,5,3,5,3,Cloudy,Poson Full Moon Poya Day,Normal,ILIAlert,Night
6/20/2016,Monday,No,5,2,5,1,Cloudy,None,Normal,ILIAlert,Evening
6/20/2016,Monday,No,2,3,5,1,Cloudy,None,Normal,ILIAlert,Morning
6/20/2016,Monday,No,2,5,5,4,Cloudy,None,Normal,ILIAlert,Night
6/21/2016,Tuesday,No,0,5,5,3,Cloudy,None,Normal,ILIAlert,Evening
6/21/2016,Tuesday,No,1,5,5,2,Cloudy,None,Normal,ILIAlert,Morning
6/21/2016,Tuesday,No,2,3,5,1,Cloudy,None,Normal,ILIAlert,Night
6/22/2016,Wednesday,No,5,5,5,3,Rainy,None,Normal,DengueAlert+LeptoAlert+ILIAlert,Evening
6/22/2016,Wednesday,No,3,3,5,1,Rainy,None,Normal,DengueAlert+LeptoAlert+ILIAlert,Morning
6/22/2016,Wednesday,No,2,3,5,1,Rainy,None,Normal,DengueAlert+LeptoAlert+ILIAlert,Night
6/23/2016,Thursday,No,2,5,5,4,Sunny,None,Normal,None,Evening
6/23/2016,Thursday,No,4,4,5,4,Sunny,None,Normal,None,Morning
6/23/2016,Thursday,No,2,3,5,2,Sunny,None,Normal,None,Night
6/24/2016,Friday,No,5,4,5,1,Sunny,None,Normal,None,Evening
6/24/2016,Friday,No,5,5,5,2,Sunny,None,Normal,None,Morning
6/24/2016,Friday,No,4,4,5,4,Sunny,None,Normal,None,Night
6/25/2016,Saturday,No,1,2,5,2,Cloudy,None,Normal,ILIAlert,Evening
6/25/2016,Saturday,No,5,5,5,5,Cloudy,None,Normal,ILIAlert,Morning
6/25/2016,Saturday,No,3,2,5,2,Cloudy,None,Normal,ILIAlert,Night
6/26/2016,Sunday,No,2,3,5,2,Rainy,None,Reduced,DengueAlert+LeptoAlert+ILIAlert,Evening
6/26/2016,Sunday,No,3,1,5,3,Rainy,None,Reduced,DengueAlert+LeptoAlert+ILIAlert,Morning
6/26/2016,Sunday,No,2,2,5,5,Rainy,None,Reduced,DengueAlert+LeptoAlert+ILIAlert,Night
6/27/2016,Monday,No,0,1,5,5,Cloudy,None,Normal,ILIAlert,Evening
6/27/2016,Monday,No,0,0,5,2,Cloudy,None,Normal,ILIAlert,Morning
6/27/2016,Monday,No,1,0,5,1,Cloudy,None,Normal,ILIAlert,Night
6/28/2016,Tuesday,No,3,2,5,4,Rainy,None,Normal,DengueAlert+LeptoAlert+ILIAlert,Evening
6/28/2016,Tuesday,No,3,3,5,1,Rainy,None,Normal,DengueAlert+LeptoAlert+ILIAlert,Morning
6/28/2016,Tuesday,No,0,0,5,1,Rainy,None,Normal,DengueAlert+LeptoAlert+ILIAlert,Night
6/29/2016,Wednesday,No,5,3,5,3,Rainy,None,Normal,DengueAlert+LeptoAlert+ILIAlert,Evening
6/29/2016,Wednesday,No,2,1,5,2,Rainy,None,Normal,DengueAlert+LeptoAlert+ILIAlert,Morning
6/29/2016,Wednesday,No,3,5,5,4,Rainy,None,Normal,DengueAlert+LeptoAlert+ILIAlert,Night
6/30/2016,Thursday,No,1,3,5,3,Cloudy,None,Normal,ILIAlert,Evening
6/30/2016,Thursday,No,5,4,5,3,Cloudy,None,Normal,ILIAlert,Morning
6/30/2016,Thursday,No,1,2,5,3,Cloudy,None,Normal,ILIAlert,Night
7/1/2016,Friday,No,3,3,5,2,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
7/1/2016,Friday,No,2,1,5,2,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
7/1/2016,Friday,No,2,0,5,2,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
7/2/2016,Saturday,No,5,3,5,4,Sunny,None,Normal,None,Evening
7/2/2016,Saturday,No,1,5,5,2,Sunny,None,Normal,None,Morning
7/2/2016,Saturday,No,5,2,5,1,Sunny,None,Normal,None,Night
7/3/2016,Sunday,No,1,4,5,2,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
7/3/2016,Sunday,No,2,1,5,1,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
7/3/2016,Sunday,No,3,1,5,2,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
7/4/2016,Monday,No,2,3,5,2,Sunny,None,Normal,None,Evening
7/4/2016,Monday,No,0,5,5,4,Sunny,None,Normal,None,Morning
7/4/2016,Monday,No,5,1,5,1,Sunny,None,Normal,None,Night
7/5/2016,Tuesday,No,3,5,5,2,Cloudy,None,Normal,ILIAlert,Evening
7/5/2016,Tuesday,No,5,1,5,4,Cloudy,None,Normal,ILIAlert,Morning
7/5/2016,Tuesday,No,3,0,5,2,Cloudy,None,Normal,ILIAlert,Night
7/6/2016,Wednesday,Yes,2,2,5,1,Cloudy,Id-ul-Fitr (Ramazan Festival Day),Normal,ILIAlert,Evening
7/6/2016,Wednesday,Yes,1,0,5,3,Cloudy,Id-ul-Fitr (Ramazan Festival Day),Normal,ILIAlert,Morning
7/6/2016,Wednesday,Yes,0,5,5,2,Cloudy,Id-ul-Fitr (Ramazan Festival Day),Normal,ILIAlert,Night
7/7/2016,Thursday,No,4,3,5,3,Cloudy,None,Normal,ILIAlert,Evening
7/7/2016,Thursday,No,3,5,5,3,Cloudy,None,Normal,ILIAlert,Morning
7/7/2016,Thursday,No,4,4,5,1,Cloudy,None,Normal,ILIAlert,Night
7/8/2016,Friday,No,3,0,5,1,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
7/8/2016,Friday,No,1,3,5,2,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
7/8/2016,Friday,No,0,1,5,2,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
7/9/2016,Saturday,No,4,1,5,3,Sunny,None,Normal,None,Evening
7/9/2016,Saturday,No,2,3,5,3,Sunny,None,Normal,None,Morning
7/9/2016,Saturday,No,5,4,5,1,Sunny,None,Normal,None,Night
7/10/2016,Sunday,No,3,3,5,4,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
7/10/2016,Sunday,No,4,5,5,2,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
7/10/2016,Sunday,No,3,3,5,2,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
7/11/2016,Monday,No,3,2,5,3,Cloudy,None,Normal,ILIAlert,Evening
7/11/2016,Monday,No,1,5,5,2,Cloudy,None,Normal,ILIAlert,Morning
7/11/2016,Monday,No,2,3,5,2,Cloudy,None,Normal,ILIAlert,Night
7/12/2016,Tuesday,No,3,5,5,2,Cloudy,None,Normal,ILIAlert,Evening
7/12/2016,Tuesday,No,5,0,5,3,Cloudy,None,Normal,ILIAlert,Morning
7/12/2016,Tuesday,No,1,5,5,2,Cloudy,None,Normal,ILIAlert,Night
7/13/2016,Wednesday,No,5,5,5,2,Rainy,None,Reduced,LeptoAlert+ILIAlert,Evening
7/13/2016,Wednesday,No,2,3,5,1,Rainy,None,Reduced,LeptoAlert+ILIAlert,Morning
7/13/2016,Wednesday,No,3,4,5,2,Rainy,None,Reduced,LeptoAlert+ILIAlert,Night
7/14/2016,Thursday,No,5,5,5,1,Cloudy,None,Normal,ILIAlert,Evening
7/14/2016,Thursday,No,3,4,5,2,Cloudy,None,Normal,ILIAlert,Morning
7/14/2016,Thursday,No,3,1,5,1,Cloudy,None,Normal,ILIAlert,Night
7/15/2016,Friday,No,2,2,5,4,Rainy,None,Reduced,LeptoAlert+ILIAlert,Evening
7/15/2016,Friday,No,5,2,5,3,Rainy,None,Reduced,LeptoAlert+ILIAlert,Morning
7/15/2016,Friday,No,4,3,5,4,Rainy,None,Reduced,LeptoAlert+ILIAlert,Night
7/16/2016,Saturday,No,4,2,5,4,Sunny,None,Normal,None,Evening
7/16/2016,Saturday,No,5,1,5,2,Sunny,None,Normal,None,Morning
7/16/2016,Saturday,No,3,4,5,3,Sunny,None,Normal,None,Night
7/17/2016,Sunday,No,4,2,5,4,Sunny,None,Normal,None,Evening
7/17/2016,Sunday,No,2,4,5,1,Sunny,None,Normal,None,Morning
7/17/2016,Sunday,No,5,3,5,3,Sunny,None,Normal,None,Night
7/18/2016,Monday,No,1,3,5,4,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
7/18/2016,Monday,No,4,5,5,3,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
7/18/2016,Monday,No,2,4,5,4,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
7/19/2016,Tuesday,Yes,2,3,5,3,Cloudy,Esala Full Moon Poya Day,Normal,ILIAlert,Evening
7/19/2016,Tuesday,Yes,1,1,5,3,Cloudy,Esala Full Moon Poya Day,Normal,ILIAlert,Morning
7/19/2016,Tuesday,Yes,3,2,5,2,Cloudy,Esala Full Moon Poya Day,Normal,ILIAlert,Night
7/20/2016,Wednesday,No,0,3,5,1,Cloudy,None,Normal,ILIAlert,Evening
7/20/2016,Wednesday,No,3,4,5,2,Cloudy,None,Normal,ILIAlert,Morning
7/20/2016,Wednesday,No,2,4,5,3,Cloudy,None,Normal,ILIAlert,Night
7/21/2016,Thursday,No,4,2,5,5,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
7/21/2016,Thursday,No,5,4,5,3,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
7/21/2016,Thursday,No,2,5,5,4,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
7/22/2016,Friday,No,5,2,5,3,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
7/22/2016,Friday,No,5,2,5,2,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
7/22/2016,Friday,No,3,4,5,1,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
7/23/2016,Saturday,No,1,1,5,1,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
7/23/2016,Saturday,No,2,5,5,4,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
7/23/2016,Saturday,No,2,3,5,2,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
7/24/2016,Sunday,No,2,4,5,2,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
7/24/2016,Sunday,No,1,3,5,2,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
7/24/2016,Sunday,No,1,3,5,1,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
7/25/2016,Monday,No,3,0,5,1,Cloudy,None,Normal,ILIAlert,Evening
7/25/2016,Monday,No,3,4,5,1,Cloudy,None,Normal,ILIAlert,Morning
7/25/2016,Monday,No,5,1,5,4,Cloudy,None,Normal,ILIAlert,Night
7/26/2016,Tuesday,No,4,3,5,1,Cloudy,None,Normal,ILIAlert,Evening
7/26/2016,Tuesday,No,5,5,5,4,Cloudy,None,Normal,ILIAlert,Morning
7/26/2016,Tuesday,No,3,2,5,3,Cloudy,None,Normal,ILIAlert,Night
7/27/2016,Wednesday,No,4,2,5,2,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
7/27/2016,Wednesday,No,2,2,5,3,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
7/27/2016,Wednesday,No,2,3,5,1,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
7/28/2016,Thursday,No,4,3,5,2,Sunny,None,Normal,None,Evening
7/28/2016,Thursday,No,0,2,5,2,Sunny,None,Normal,None,Morning
7/28/2016,Thursday,No,4,2,5,2,Sunny,None,Normal,None,Night
7/29/2016,Friday,No,4,1,5,3,Cloudy,None,Normal,ILIAlert,Evening
7/29/2016,Friday,No,2,5,5,3,Cloudy,None,Normal,ILIAlert,Morning
